placement,match_id,augment0,augment1,augment2,Set7_Assassin,Set7_Astral,Set7_Bard,Set7_Bruiser,Set7_Cannoneer,Set7_Cavalier,Set7_Dragon,Set7_Dragonmancer,Set7_Evoker,Set7_Guardian,Set7_Guild,Set7_Jade,Set7_Legend,Set7_Mage,Set7_Mirage,Set7_Mystic,Set7_Ragewing,Set7_Revel,Set7_Scalescorn,Set7_Shapeshifter,Set7_Shimmerscale,Set7_SpellThief,Set7_Starcaller,Set7_Swiftshot,Set7_Tempest,Set7_Trainer,Set7_Warrior,Set7_Whispers,TFT7_Aatrox,TFT7_Aatrox_item0,TFT7_Aatrox_item1,TFT7_Aatrox_item2,TFT7_Anivia,TFT7_Anivia_item0,TFT7_Anivia_item1,TFT7_Anivia_item2,TFT7_AoShin,TFT7_AoShin_item0,TFT7_AoShin_item1,TFT7_AoShin_item2,TFT7_Ashe,TFT7_Ashe_item0,TFT7_Ashe_item1,TFT7_Ashe_item2,TFT7_AurelionSol,TFT7_AurelionSol_item0,TFT7_AurelionSol_item1,TFT7_AurelionSol_item2,TFT7_Bard,TFT7_Bard_item0,TFT7_Bard_item1,TFT7_Bard_item2,TFT7_Braum,TFT7_Braum_item0,TFT7_Braum_item1,TFT7_Braum_item2,TFT7_Corki,TFT7_Corki_item0,TFT7_Corki_item1,TFT7_Corki_item2,TFT7_Diana,TFT7_Diana_item0,TFT7_Diana_item1,TFT7_Diana_item2,TFT7_DragonBlue,TFT7_DragonBlue_item0,TFT7_DragonBlue_item1,TFT7_DragonBlue_item2,TFT7_DragonGold,TFT7_DragonGold_item0,TFT7_DragonGold_item1,TFT7_DragonGold_item2,TFT7_DragonGreen,TFT7_DragonGreen_item0,TFT7_DragonGreen_item1,TFT7_DragonGreen_item2,TFT7_DragonPurple,TFT7_DragonPurple_item0,TFT7_DragonPurple_item1,TFT7_DragonPurple_item2,TFT7_Elise,TFT7_Elise_item0,TFT7_Elise_item1,TFT7_Elise_item2,TFT7_Ezreal,TFT7_Ezreal_item0,TFT7_Ezreal_item1,TFT7_Ezreal_item2,TFT7_Gnar,TFT7_Gnar_item0,TFT7_Gnar_item1,TFT7_Gnar_item2,TFT7_Hecarim,TFT7_Hecarim_item0,TFT7_Hecarim_item1,TFT7_Hecarim_item2,TFT7_Heimerdinger,TFT7_Heimerdinger_item0,TFT7_Heimerdinger_item1,TFT7_Heimerdinger_item2,TFT7_Illaoi,TFT7_Illaoi_item0,TFT7_Illaoi_item1,TFT7_Illaoi_item2,TFT7_Jinx,TFT7_Jinx_item0,TFT7_Jinx_item1,TFT7_Jinx_item2,TFT7_Karma,TFT7_Karma_item0,TFT7_Karma_item1,TFT7_Karma_item2,TFT7_Kayn,TFT7_Kayn_item0,TFT7_Kayn_item1,TFT7_Kayn_item2,TFT7_LeeSin,TFT7_LeeSin_item0,TFT7_LeeSin_item1,TFT7_LeeSin_item2,TFT7_Leona,TFT7_Leona_item0,TFT7_Leona_item1,TFT7_Leona_item2,TFT7_Lillia,TFT7_Lillia_item0,TFT7_Lillia_item1,TFT7_Lillia_item2,TFT7_Lulu,TFT7_Lulu_item0,TFT7_Lulu_item1,TFT7_Lulu_item2,TFT7_Nami,TFT7_Nami_item0,TFT7_Nami_item1,TFT7_Nami_item2,TFT7_Neeko,TFT7_Neeko_item0,TFT7_Neeko_item1,TFT7_Neeko_item2,TFT7_Nidalee,TFT7_Nidalee_item0,TFT7_Nidalee_item1,TFT7_Nidalee_item2,TFT7_Nunu,TFT7_Nunu_item0,TFT7_Nunu_item1,TFT7_Nunu_item2,TFT7_Olaf,TFT7_Olaf_item0,TFT7_Olaf_item1,TFT7_Olaf_item2,TFT7_Ornn,TFT7_Ornn_item0,TFT7_Ornn_item1,TFT7_Ornn_item2,TFT7_Pyke,TFT7_Pyke_item0,TFT7_Pyke_item1,TFT7_Pyke_item2,TFT7_Qiyana,TFT7_Qiyana_item0,TFT7_Qiyana_item1,TFT7_Qiyana_item2,TFT7_Ryze,TFT7_Ryze_item0,TFT7_Ryze_item1,TFT7_Ryze_item2,TFT7_Sejuani,TFT7_Sejuani_item0,TFT7_Sejuani_item1,TFT7_Sejuani_item2,TFT7_Senna,TFT7_Senna_item0,TFT7_Senna_item1,TFT7_Senna_item2,TFT7_Sett,TFT7_Sett_item0,TFT7_Sett_item1,TFT7_Sett_item2,TFT7_Shen,TFT7_Shen_item0,TFT7_Shen_item1,TFT7_Shen_item2,TFT7_Shyvana,TFT7_Shyvana_item0,TFT7_Shyvana_item1,TFT7_Shyvana_item2,TFT7_Skarner,TFT7_Skarner_item0,TFT7_Skarner_item1,TFT7_Skarner_item2,TFT7_Sona,TFT7_Sona_item0,TFT7_Sona_item1,TFT7_Sona_item2,TFT7_Soraka,TFT7_Soraka_item0,TFT7_Soraka_item1,TFT7_Soraka_item2,TFT7_Swain,TFT7_Swain_item0,TFT7_Swain_item1,TFT7_Swain_item2,TFT7_Sylas,TFT7_Sylas_item0,TFT7_Sylas_item1,TFT7_Sylas_item2,TFT7_TahmKench,TFT7_TahmKench_item0,TFT7_TahmKench_item1,TFT7_TahmKench_item2,TFT7_Talon,TFT7_Talon_item0,TFT7_Talon_item1,TFT7_Talon_item2,TFT7_Taric,TFT7_Taric_item0,TFT7_Taric_item1,TFT7_Taric_item2,TFT7_Thresh,TFT7_Thresh_item0,TFT7_Thresh_item1,TFT7_Thresh_item2,TFT7_TrainerDragon,TFT7_TrainerDragon_item0,TFT7_TrainerDragon_item1,TFT7_TrainerDragon_item2,TFT7_Tristana,TFT7_Tristana_item0,TFT7_Tristana_item1,TFT7_Tristana_item2,TFT7_Twitch,TFT7_Twitch_item0,TFT7_Twitch_item1,TFT7_Twitch_item2,TFT7_Varus,TFT7_Varus_item0,TFT7_Varus_item1,TFT7_Varus_item2,TFT7_Vladimir,TFT7_Vladimir_item0,TFT7_Vladimir_item1,TFT7_Vladimir_item2,TFT7_Volibear,TFT7_Volibear_item0,TFT7_Volibear_item1,TFT7_Volibear_item2,TFT7_Xayah,TFT7_Xayah_item0,TFT7_Xayah_item1,TFT7_Xayah_item2,TFT7_Yasuo,TFT7_Yasuo_item0,TFT7_Yasuo_item1,TFT7_Yasuo_item2,TFT7_Yone,TFT7_Yone_item0,TFT7_Yone_item1,TFT7_Yone_item2,TFT7_Zoe,TFT7_Zoe_item0,TFT7_Zoe_item1,TFT7_Zoe_item2
4,NA1_4379852668,TFT7_Augment_JadeTrait,TFT6_Augment_FirstAidKit,TFT6_Augment_SecondWind2,,,,,,,1.0,0.0,1.0,,,3.0,0.0,,,1.0,,,,1.0,,,1.0,,,0.0,,,,,,,2.0,Morellonomicon,GuinsoosRageblade,HextechGunblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Bloodthirster,GuardianAngel,InfinityEdge,,,,,,,,,,,,,2.0,ThiefsGloves,BFSword,LastWhisper,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,ThiefsGloves,RecurveBow,Deathblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,NA1_4379852668,TFT6_Augment_RichGetRicher,TFT6_Augment_ItemGrabBag1,TFT6_Augment_Ascension,1.0,,1.0,1.0,,1.0,,0.0,,,3.0,,0.0,,0.0,0.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,Redemption,BrambleVest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ZekesHerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,TitanicHydra,GiantsBelt,,,,,,2.0,FrozenHeart,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,InfinityEdge,CavalierEmblemItem,Bloodthirster,,,,,,,,,,,None,None,,,,,2.0,StatikkShiv,,,,,,,,,,,,,,,2.0,GuinsoosRageblade,MadredsBloodrazor,InfinityEdge,2.0,InfinityEdge,,,,,,,,,,
3,NA1_4379852668,TFT6_Augment_SecondWind2,TFT6_Augment_PandorasItems,TFT7_Augment_RagewingScorch,1.0,,,1.0,,0.0,1.0,,,,2.0,,0.0,,,,1.0,,,,0.0,,,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,RunaansHurricane,UnstableConcoction,,,,,,,,,,,,,2.0,Shroud,,,,,,,,,,,,,,,,,,,1.0,Zephyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GargoyleStoneplate,FrozenHeart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,PowerGauntlet,Shroud,,,,,,,,,,,None,None,,,,,2.0,Zephyr,,,,,,,,,,,,,,,2.0,GuinsoosRageblade,Quicksilver,MadredsBloodrazor,,,,,,,,,,,,
8,NA1_4379852668,TFT7_Augment_CannoneerHotShot,TFT6_Augment_Meditation1,TFT6_Augment_ThrillOfTheHunt2,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,RunaansHurricane,MadredsBloodrazor,InfinityEdge,,,,,,,,,2.0,GargoyleStoneplate,DragonsClaw,Redemption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ShimmerscaleGoldmancersStaff,ZekesHerald,ArchangelsStaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,TrainerSnax,None,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,NA1_4379852668,TFT7_Augment_MageEmblem,TFT6_Augment_LudensEcho1,TFT6_Augment_CyberneticShell2,,1.0,,1.0,,,,,0.0,,1.0,,,3.0,,1.0,,,,,0.0,1.0,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,MageEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,StatikkShiv,SpearOfShojin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,SpearOfShojin,RabadonsDeathcap,UnstableConcoction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,,,,,,,,,,,,,,,,,,,2.0,TrainerSnax,None,None,,,,,,,,,,,,,2.0,NeedlesslyLargeRod,,,,,,,,,,,,,,,,,,,1.0,UnstableConcoction,,
5,NA1_4379852668,TFT6_Augment_CyberneticUplink2,TFT7_Augment_MageTrait,TFT6_Augment_CyberneticShell2,,0.0,,1.0,,,,,1.0,,1.0,0.0,,2.0,,1.0,,0.0,,,,,1.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,TearOfTheGoddess,,,3.0,ArchangelsStaff,SpearOfShojin,UnstableConcoction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ThiefsGloves,RecurveBow,Deathblade,1.0,TitansResolve,,,,,,,2.0,RedBuff,GiantsBelt,GargoyleStoneplate,,,,,,,,,,,,,,,,,4.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,NA1_4379858501,TFT6_Augment_PortableForge,TFT6_Augment_Distancing3,TFT7_Augment_PandorasBench,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,0.0,,,,1.0,,1.0,,,1.0,,1.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,3.0,OrnnTheCollector,MadredsBloodrazor,Deathblade,,,,,,,,,2.0,GargoyleStoneplate,RedBuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,RunaansHurricane,TitanicHydra,2.0,ArchangelsStaff,JeweledGauntlet,NeedlesslyLargeRod,,,,,,,,,,,,,,,,,,,,,2.0,Shroud,RedBuff,,4.0,TrainerSnax,None,None,2.0,ShimmerscaleDravensAxe,LastWhisper,Zephyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,NA1_4379858501,TFT6_Augment_Distancing2,TFT6_Augment_Electrocharge3,TFT7_Augment_BruiserEmblem,,,,2.0,,,1.0,,,0.0,,0.0,0.0,0.0,,,,,,1.0,,,,,0.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,Bloodthirster,GuardianAngel,2.0,ArchangelsStaff,ArchangelsStaff,Quicksilver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,BruiserEmblemItem,,,,,,,,,,,,,,,1.0,ThiefsGloves,NeedlesslyLargeRod,Bloodthirster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,NA1_4379858501,TFT7_Augment_BestFriends2,TFT6_Augment_CelestialBlessing3,TFT6_Augment_BlueBattery2,0.0,,,1.0,,,1.0,0.0,,,,0.0,0.0,0.0,,,,,,0.0,,,1.0,,3.0,,,0.0,,,,,,,,,1.0,JeweledGauntlet,GuinsoosRageblade,StatikkShiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,WarmogsArmor,Shroud,TitansResolve,,,,,,,,,,,,,2.0,RedBuff,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,NA1_4379858501,TFT7_Augment_MirageEmblem,TFT6_Augment_CelestialBlessing3,TFT6_Augment_CyberneticShell2,,,1.0,0.0,,1.0,1.0,0.0,,0.0,1.0,,0.0,,4.0,0.0,0.0,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,UnstableConcoction,JeweledGauntlet,GuinsoosRageblade,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,GargoyleStoneplate,RedBuff,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RunaansHurricane,,,,,,,,,,,,,,,,,,,,,,,2.0,WarmogsArmor,IonicSpark,JeweledGauntlet,,,,,2.0,MirageEmblemItem,Morellonomicon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ThiefsGloves,PowerGauntlet,Shroud,2.0,ThiefsGloves,InfinityEdge,RapidFireCannon,,,,
8,NA1_4379858501,TFT6_Augment_ThreesCompany,TFT6_Augment_ForceOfNature,TFT6_Augment_Distancing2,0.0,,,0.0,,,1.0,1.0,,1.0,,,0.0,,0.0,,1.0,,,,2.0,,,0.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,GiantsBelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,None,None,,,,,,,,,,,,,,,,,2.0,,,,1.0,RunaansHurricane,MadredsBloodrazor,ShimmerscaleDravensAxe,1.0,UnstableConcoction,ShimmerscaleGoldmancersStaff,MadredsBloodrazor,,,,,,,,
3,NA1_4379858501,TFT6_Augment_SecondWind2,TFT7_Augment_UrfsGrabBag2,TFT6_Augment_ThrillOfTheHunt2,1.0,,1.0,1.0,,1.0,,,,,5.0,,0.0,0.0,,0.0,1.0,,,,,,,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,RabadonsDeathcap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,JeweledGauntlet,SeraphsEmbrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,DragonsClaw,BrambleVest,GargoyleStoneplate,,,,,2.0,RedBuff,,,1.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Deathblade,GuardianAngel,,,,,,,,,,,,None,None,,,,,2.0,ZekesHerald,,,,,,,,,,,,,,,2.0,GuinsoosRageblade,Deathblade,RunaansHurricane,,,,,,,,,,,,
4,NA1_4379858501,TFT6_Augment_ThrillOfTheHunt2,TFT7_Augment_BestFriends3,TFT6_Augment_Ascension,,1.0,,1.0,,,,0.0,0.0,0.0,1.0,,0.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,IonicSpark,GargoyleStoneplate,IonicSpark,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GuardianEmblemItem,HextechGunblade,,,,,,,,,,,,,,,,,,2.0,TrainerSnax,None,None,,,,,2.0,,,,3.0,RunaansHurricane,GuinsoosRageblade,InfinityEdge,,,,,,,,,,,,,,,,,,,,,,,,
6,NA1_4379858501,TFT6_Augment_Electrocharge2,TFT7_Augment_BestFriends3,TFT6_Augment_CelestialBlessing2,,,,1.0,0.0,,1.0,,1.0,,,,0.0,,1.0,0.0,,3.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,GuinsoosRageblade,StatikkShiv,RevelEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ZekesHerald,Chalice,Shroud,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,RedBuff,GargoyleStoneplate,WarmogsArmor,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,NA1_4379109846,TFT7_Augment_BestFriends1,TFT7_Augment_PandorasBench,TFT7_Augment_MirageEmblem,,,1.0,0.0,,3.0,1.0,,,,3.0,,0.0,,2.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,Bloodthirster,MadredsBloodrazor,RecurveBow,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GiantsBelt,,,,,,,1.0,CavalierEmblemItem,MirageEmblemItem,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,NA1_4379109846,TFT7_Augment_BandOfThieves1,TFT6_Augment_Distancing2,TFT6_Augment_CelestialBlessing2,1.0,,1.0,2.0,,,1.0,0.0,,,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,,1.0,1.0,,,,,,,,,2.0,ArchangelsStaff,MadredsBloodrazor,ArchangelsStaff,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,SpearOfShojin,GuardianAngel,2.0,BruiserEmblemItem,SparringGloves,JeweledGauntlet,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,,,,,,,2.0,RapidFireCannon,Deathblade,TitansResolve,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,,,,,,,,,,
2,NA1_4379109846,TFT6_Augment_Weakspot,TFT6_Augment_ThrillOfTheHunt2,TFT7_Augment_BestFriends2,,0.0,1.0,1.0,,,1.0,0.0,,,1.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,1.0,,2.0,,0.0,0.0,,,,,,,,,2.0,JeweledGauntlet,ArchangelsStaff,SpearOfShojin,,,,,,,,,2.0,Chalice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,Shroud,Morellonomicon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,RedBuff,IonicSpark,FrozenHeart,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,2.0,HextechGunblade,Bloodthirster,InfinityEdge,,,,,2.0,,,
5,NA1_4379109846,TFT7_Augment_ShimmerscaleEmblem,TFT6_Augment_TomeOfTraits1,TFT6_Augment_ComponentGrabBag,1.0,,1.0,,0.0,,1.0,0.0,,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,3.0,1.0,1.0,0.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,2.0,ShimmerscaleEmblemItem,,,,,,,2.0,GuinsoosRageblade,GuardianAngel,ShimmerscaleDravensAxe,,,,,,,,,1.0,GargoyleStoneplate,RedBuff,TitanicHydra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,FrozenHeart,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ShimmerscaleDeterminedInvestor,,,,,,,,,,,,,,,2.0,InfinityEdge,ShimmerscaleGoldmancersStaff,ShimmerscaleHeartOfGold,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,2.0,SeraphsEmbrace,GuardianAngel,SwiftshotEmblemItem,,,,,2.0,StatikkShiv,Quicksilver,
6,NA1_4379109846,TFT6_Augment_MakeshiftArmor1,TFT6_Augment_CelestialBlessing2,TFT6_Augment_Ascension,,1.0,,1.0,,,,,0.0,,1.0,,,2.0,,1.0,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,StatikkShiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ArchangelsStaff,ArchangelsStaff,MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,DragonsClaw,TitanicHydra,,,,,,,,,,,,,,,,,2.0,TrainerSnax,None,None,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
3,NA1_4379109846,TFT6_Augment_TinyTitans,TFT7_Augment_BestFriends2,TFT6_Augment_CyberneticUplink2,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,MadredsBloodrazor,ShimmerscaleDravensAxe,Deathblade,,,,,,,,,2.0,DragonsClaw,GargoyleStoneplate,Quicksilver,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GuardianAngel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,MageEmblemItem,Morellonomicon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,TrainerSnax,None,None,2.0,MadredsBloodrazor,LastWhisper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,GuardianEmblemItem,,
7,NA1_4379109846,TFT6_Augment_CyberneticUplink1,TFT7_Augment_RagewingEmblem,TFT7_Augment_GadgetExpert,,,,,,,,2.0,,,,1.0,,,0.0,,1.0,,,1.0,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,2.0,RagewingEmblemItem,StatikkShiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,RedBuff,IonicSpark,Redemption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RecurveBow,,,,,,,,,,,,,,,,,,,,,,,2.0,GuinsoosRageblade,StatikkShiv,Quicksilver,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,1.0,RabadonsDeathcap,LocketOfTheIronSolari,,,,,,,,,
4,NA1_4379109846,TFT7_Augment_BestFriends1,TFT6_Augment_Twins2,TFT7_Augment_CavalierDevastatingCharge,1.0,,,0.0,,1.0,,,,0.0,1.0,,,0.0,,,,,2.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,WarmogsArmor,,,,,,2.0,FrozenHeart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Bloodthirster,ArchangelsStaff,IonicSpark,,,,,,,,,,,,,,,,,,,,,2.0,AssassinEmblemItem,HextechGunblade,,,,,,,,,,,,,,,,,,2.0,Zephyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
