placement,match_id,augment0,augment1,augment2,Set7_Assassin,Set7_Astral,Set7_Bard,Set7_Bruiser,Set7_Cannoneer,Set7_Cavalier,Set7_Dragon,Set7_Dragonmancer,Set7_Evoker,Set7_Guardian,Set7_Guild,Set7_Jade,Set7_Legend,Set7_Mage,Set7_Mirage,Set7_Mystic,Set7_Ragewing,Set7_Revel,Set7_Scalescorn,Set7_Shapeshifter,Set7_Shimmerscale,Set7_SpellThief,Set7_Starcaller,Set7_Swiftshot,Set7_Tempest,Set7_Trainer,Set7_Warrior,Set7_Whispers,TFT7_Aatrox,TFT7_Aatrox_item0,TFT7_Aatrox_item1,TFT7_Aatrox_item2,TFT7_Anivia,TFT7_Anivia_item0,TFT7_Anivia_item1,TFT7_Anivia_item2,TFT7_AoShin,TFT7_AoShin_item0,TFT7_AoShin_item1,TFT7_AoShin_item2,TFT7_Ashe,TFT7_Ashe_item0,TFT7_Ashe_item1,TFT7_Ashe_item2,TFT7_AurelionSol,TFT7_AurelionSol_item0,TFT7_AurelionSol_item1,TFT7_AurelionSol_item2,TFT7_Bard,TFT7_Bard_item0,TFT7_Bard_item1,TFT7_Bard_item2,TFT7_Braum,TFT7_Braum_item0,TFT7_Braum_item1,TFT7_Braum_item2,TFT7_Corki,TFT7_Corki_item0,TFT7_Corki_item1,TFT7_Corki_item2,TFT7_Diana,TFT7_Diana_item0,TFT7_Diana_item1,TFT7_Diana_item2,TFT7_DragonBlue,TFT7_DragonBlue_item0,TFT7_DragonBlue_item1,TFT7_DragonBlue_item2,TFT7_DragonGold,TFT7_DragonGold_item0,TFT7_DragonGold_item1,TFT7_DragonGold_item2,TFT7_DragonGreen,TFT7_DragonGreen_item0,TFT7_DragonGreen_item1,TFT7_DragonGreen_item2,TFT7_DragonPurple,TFT7_DragonPurple_item0,TFT7_DragonPurple_item1,TFT7_DragonPurple_item2,TFT7_Elise,TFT7_Elise_item0,TFT7_Elise_item1,TFT7_Elise_item2,TFT7_Ezreal,TFT7_Ezreal_item0,TFT7_Ezreal_item1,TFT7_Ezreal_item2,TFT7_Gnar,TFT7_Gnar_item0,TFT7_Gnar_item1,TFT7_Gnar_item2,TFT7_Hecarim,TFT7_Hecarim_item0,TFT7_Hecarim_item1,TFT7_Hecarim_item2,TFT7_Heimerdinger,TFT7_Heimerdinger_item0,TFT7_Heimerdinger_item1,TFT7_Heimerdinger_item2,TFT7_Illaoi,TFT7_Illaoi_item0,TFT7_Illaoi_item1,TFT7_Illaoi_item2,TFT7_Jinx,TFT7_Jinx_item0,TFT7_Jinx_item1,TFT7_Jinx_item2,TFT7_Karma,TFT7_Karma_item0,TFT7_Karma_item1,TFT7_Karma_item2,TFT7_Kayn,TFT7_Kayn_item0,TFT7_Kayn_item1,TFT7_Kayn_item2,TFT7_LeeSin,TFT7_LeeSin_item0,TFT7_LeeSin_item1,TFT7_LeeSin_item2,TFT7_Leona,TFT7_Leona_item0,TFT7_Leona_item1,TFT7_Leona_item2,TFT7_Lillia,TFT7_Lillia_item0,TFT7_Lillia_item1,TFT7_Lillia_item2,TFT7_Lulu,TFT7_Lulu_item0,TFT7_Lulu_item1,TFT7_Lulu_item2,TFT7_Nami,TFT7_Nami_item0,TFT7_Nami_item1,TFT7_Nami_item2,TFT7_Neeko,TFT7_Neeko_item0,TFT7_Neeko_item1,TFT7_Neeko_item2,TFT7_Nidalee,TFT7_Nidalee_item0,TFT7_Nidalee_item1,TFT7_Nidalee_item2,TFT7_Nunu,TFT7_Nunu_item0,TFT7_Nunu_item1,TFT7_Nunu_item2,TFT7_Olaf,TFT7_Olaf_item0,TFT7_Olaf_item1,TFT7_Olaf_item2,TFT7_Ornn,TFT7_Ornn_item0,TFT7_Ornn_item1,TFT7_Ornn_item2,TFT7_Pyke,TFT7_Pyke_item0,TFT7_Pyke_item1,TFT7_Pyke_item2,TFT7_Qiyana,TFT7_Qiyana_item0,TFT7_Qiyana_item1,TFT7_Qiyana_item2,TFT7_Ryze,TFT7_Ryze_item0,TFT7_Ryze_item1,TFT7_Ryze_item2,TFT7_Sejuani,TFT7_Sejuani_item0,TFT7_Sejuani_item1,TFT7_Sejuani_item2,TFT7_Senna,TFT7_Senna_item0,TFT7_Senna_item1,TFT7_Senna_item2,TFT7_Sett,TFT7_Sett_item0,TFT7_Sett_item1,TFT7_Sett_item2,TFT7_Shen,TFT7_Shen_item0,TFT7_Shen_item1,TFT7_Shen_item2,TFT7_Shyvana,TFT7_Shyvana_item0,TFT7_Shyvana_item1,TFT7_Shyvana_item2,TFT7_Skarner,TFT7_Skarner_item0,TFT7_Skarner_item1,TFT7_Skarner_item2,TFT7_Sona,TFT7_Sona_item0,TFT7_Sona_item1,TFT7_Sona_item2,TFT7_Soraka,TFT7_Soraka_item0,TFT7_Soraka_item1,TFT7_Soraka_item2,TFT7_Swain,TFT7_Swain_item0,TFT7_Swain_item1,TFT7_Swain_item2,TFT7_Sylas,TFT7_Sylas_item0,TFT7_Sylas_item1,TFT7_Sylas_item2,TFT7_TahmKench,TFT7_TahmKench_item0,TFT7_TahmKench_item1,TFT7_TahmKench_item2,TFT7_Talon,TFT7_Talon_item0,TFT7_Talon_item1,TFT7_Talon_item2,TFT7_Taric,TFT7_Taric_item0,TFT7_Taric_item1,TFT7_Taric_item2,TFT7_Thresh,TFT7_Thresh_item0,TFT7_Thresh_item1,TFT7_Thresh_item2,TFT7_TrainerDragon,TFT7_TrainerDragon_item0,TFT7_TrainerDragon_item1,TFT7_TrainerDragon_item2,TFT7_Tristana,TFT7_Tristana_item0,TFT7_Tristana_item1,TFT7_Tristana_item2,TFT7_Twitch,TFT7_Twitch_item0,TFT7_Twitch_item1,TFT7_Twitch_item2,TFT7_Varus,TFT7_Varus_item0,TFT7_Varus_item1,TFT7_Varus_item2,TFT7_Vladimir,TFT7_Vladimir_item0,TFT7_Vladimir_item1,TFT7_Vladimir_item2,TFT7_Volibear,TFT7_Volibear_item0,TFT7_Volibear_item1,TFT7_Volibear_item2,TFT7_Xayah,TFT7_Xayah_item0,TFT7_Xayah_item1,TFT7_Xayah_item2,TFT7_Yasuo,TFT7_Yasuo_item0,TFT7_Yasuo_item1,TFT7_Yasuo_item2,TFT7_Yone,TFT7_Yone_item0,TFT7_Yone_item1,TFT7_Yone_item2,TFT7_Zoe,TFT7_Zoe_item0,TFT7_Zoe_item1,TFT7_Zoe_item2
6,NA1_4380455603,TFT7_Augment_GadgetExpert,TFT6_Augment_PortableForge,TFT6_Augment_CelestialBlessing2,,0.0,,1.0,,,1.0,0.0,,0.0,,0.0,,0.0,,,0.0,,,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,InfinityEdge,TitansResolve,FrozenHeart,3.0,GuinsoosRageblade,Quicksilver,TitansResolve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,WarmogsArmor,OrnnAnimaVisage,RedBuff,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,StatikkShiv,,,2.0,,,,,,,,,,,,,,,,2.0,ZekesHerald,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,NA1_4380455603,TFT7_Augment_GadgetExpert,TFT6_Augment_CyberneticUplink2,TFT6_Augment_Distancing2,,0.0,1.0,1.0,,,,,0.0,,2.0,,,2.0,,2.0,,,,,0.0,1.0,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,ThiefsGloves,SparringGloves,Chalice,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,,,3.0,StatikkShiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,MadredsBloodrazor,SpearOfShojin,HextechGunblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,TitansResolve,DragonsClaw,,,,,,,,,,,,,,,,,2.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,RapidFireCannon,GuardianAngel,
7,NA1_4380455603,TFT6_Augment_ThreesCompany,TFT7_Augment_AssassinEmblem,TFT6_Augment_ThrillOfTheHunt2,3.0,,,0.0,,0.0,,,,0.0,1.0,,,0.0,,,0.0,,2.0,,0.0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,WarmogsArmor,,,,,,,3.0,FrozenHeart,Shroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,InfinityEdge,AssassinEmblemItem,RapidFireCannon,,,,,1.0,ThiefsGloves,NeedlesslyLargeRod,ArchangelsStaff,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GuardianAngel,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,NA1_4380455603,TFT6_Augment_LudensEcho2,TFT6_Augment_PortableForge,TFT7_Augment_UrfsGrabBag1,,0.0,1.0,1.0,,,1.0,,1.0,,1.0,,0.0,1.0,,2.0,,0.0,,,,,,,2.0,1.0,,0.0,,,,,,,,,1.0,SpearOfShojin,ArchangelsStaff,OrnnMuramana,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,SpearOfShojin,HextechGunblade,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,MageEmblemItem,,,,,,,,,,,2.0,WarmogsArmor,TitanicHydra,DragonsClaw,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,NA1_4380455603,TFT7_Augment_ShapeshifterBeastsDen,TFT6_Augment_ThrillOfTheHunt2,TFT7_Augment_GadgetExpert,0.0,0.0,,,,,1.0,0.0,,,,1.0,,,,,1.0,,,3.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,ChainVest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,BrambleVest,,3.0,GuinsoosRageblade,Deathblade,Quicksilver,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,SeraphsEmbrace,ArchangelsStaff,FrozenHeart,,,,,,,,,1.0,,,,2.0,StatikkShiv,MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,NA1_4380455603,TFT7_Augment_SwiftshotPressTheAttack,TFT6_Augment_Diversify2,TFT6_Augment_CyberneticImplants2,1.0,,1.0,1.0,,1.0,,0.0,,,3.0,,0.0,,0.0,0.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,RedBuff,WarmogsArmor,GargoyleStoneplate,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,InfinityEdge,Bloodthirster,,,,,,,,,,,,None,None,,,,,2.0,,,,,,,,,,,,,,,,2.0,Quicksilver,MadredsBloodrazor,GuinsoosRageblade,1.0,CavalierEmblemItem,,,,,,,,,,
2,NA1_4380531165,TFT7_Augment_ClutteredMind,TFT6_Augment_CelestialBlessing1,TFT6_Augment_TomeOfTraits1,3.0,,,1.0,,0.0,,,,0.0,1.0,,,0.0,,,0.0,,2.0,,,,,,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GiantsBelt,,,,,,,3.0,RedBuff,InfinityEdge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,AssassinEmblemItem,SeraphsEmbrace,InfinityEdge,,,,,,,,,,,,,,,,,,,,,3.0,InfinityEdge,AssassinEmblemItem,RunaansHurricane,,,,,1.0,GuardianAngel,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,RapidFireCannon,Bloodthirster,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,NA1_4380531165,TFT6_Augment_Meditation2,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_FirstAidKit2,,0.0,1.0,1.0,,,1.0,,0.0,,1.0,,0.0,1.0,,2.0,,,,,0.0,1.0,,,2.0,1.0,,0.0,,,,,,,,,1.0,SpearOfShojin,HextechGunblade,ArchangelsStaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,UnstableConcoction,IonicSpark,Morellonomicon,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GargoyleStoneplate,Redemption,Bloodthirster,,,,,,,,,,,,,,,,,4.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ArchangelsStaff,SpearOfShojin,GuardianAngel
4,NA1_4380531165,TFT7_Augment_CannoneerHotShot,TFT7_Augment_BestFriends1,TFT6_Augment_CelestialBlessing2,,,,,2.0,,,,1.0,1.0,,,,,,0.0,0.0,1.0,0.0,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,GargoyleStoneplate,GargoyleStoneplate,TitanicHydra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,ThiefsGloves,NeedlesslyLargeRod,GuardianAngel,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,RunaansHurricane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,BFSword,,,,,,,,,,,,,,,,,,,2.0,Zephyr,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,ThiefsGloves,Morellonomicon,IonicSpark,4.0,TrainerSnax,None,None,3.0,InfinityEdge,GuinsoosRageblade,MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,NA1_4380531165,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_SecondWind1,TFT6_Augment_Ascension,,,,,,,,2.0,,,,1.0,,,,,1.0,,,1.0,,,,1.0,0.0,,,,,,,,,,,,,,,,2.0,Zephyr,RagewingEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,SpearOfShojin,UnstableConcoction,,,,,,,,,,,,,,,,,,2.0,WarmogsArmor,WarmogsArmor,HextechGunblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,GuinsoosRageblade,ArchangelsStaff,Quicksilver,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,2.0,ZekesHerald,DragonmancerEmblemItem,InfinityEdge,,,,,,,,,,,,
6,NA1_4380531165,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_SecondWind1,TFT6_Augment_TomeOfTraits1,0.0,,1.0,0.0,,,1.0,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,,,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,TitansResolve,GuinsoosRageblade,ShimmerscaleGamblersBlade,,,,,,,,,,,,,,,,,2.0,GargoyleStoneplate,GargoyleStoneplate,RedBuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,TitanicHydra,PowerGauntlet,FrozenHeart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ShimmerscaleEmblemItem,ShimmerscaleHeartOfGold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,1.0,Shroud,,,,,,,2.0,ShimmerscaleDiamondHands,InfinityEdge,RapidFireCannon,,,,,1.0,ArchangelsStaff,ShimmerscaleGoldmancersStaff,
5,NA1_4380531165,TFT7_Augment_UrfsGrabBag1,TFT7_Augment_BestFriends1,TFT7_Augment_DragonmancerEmblem,,,,,,3.0,,2.0,0.0,,,1.0,1.0,,0.0,,0.0,,,,0.0,,,0.0,0.0,,,,,,,,2.0,CavalierEmblemItem,HextechGunblade,IonicSpark,,,,,2.0,StatikkShiv,RunaansHurricane,RunaansHurricane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,IonicSpark,LegendEmblemItem,,,,,,,,,,,,,,2.0,,,,,,,,2.0,CavalierEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,DragonsClaw,DragonmancerEmblemItem,WarmogsArmor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,3.0,Bloodthirster,Quicksilver,GuinsoosRageblade,,,,,,,,,,,,,,,,
8,NA1_4380531165,TFT7_Augment_ShimmerscaleTrait,TFT6_Augment_PandorasItems,TFT6_Augment_Ascension,0.0,,,,1.0,,1.0,,1.0,0.0,,,,0.0,,0.0,0.0,2.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,HextechGunblade,MadredsBloodrazor,GuinsoosRageblade,,,,,,,,,2.0,RedBuff,ShimmerscaleHeartOfGold,WarmogsArmor,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ZekesHerald,ZekesHerald,,,,,,1.0,,,,,,,,2.0,FrozenHeart,IonicSpark,,,,,,,,,,,,,,2.0,Shroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ShimmerscaleGamblersBlade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,NA1_4380531165,TFT7_Augment_ClutteredMind,TFT6_Augment_Electrocharge1,TFT6_Augment_Ascension,1.0,,,1.0,,1.0,,,,,3.0,,0.0,,,,1.0,,,,,,,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,UnstableConcoction,RedBuff,UnstableConcoction,,,,,,,,,,,None,None,,,,,2.0,LastWhisper,,,,,,,,,,,,,,,2.0,MadredsBloodrazor,GuinsoosRageblade,Quicksilver,,,,,,,,,,,,
4,NA1_4379558044,TFT7_Augment_TomeOfTraits2,TFT6_Augment_PortableForge,TFT7_Augment_MageEmblem2,,,,1.0,,,1.0,,2.0,,,0.0,0.0,2.0,,0.0,,0.0,,,0.0,1.0,,,,1.0,,2.0,,,,,1.0,MageEmblemItem,WhispersEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,InfinityEdge,WarmogsArmor,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,MageEmblemItem,SpearOfShojin,ArchangelsStaff,,,,,,,,,2.0,RedBuff,OrnnEternalWinter,GargoyleStoneplate,,,,,,,,,,,,,,,,,2.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,SpearOfShojin,EvokerEmblemItem,
2,NA1_4379558044,TFT6_Augment_Meditation3,TFT6_Augment_MakeshiftArmor2,TFT6_Augment_VerdantVeil,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,,0.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,MageEmblemItem,InfinityEdge,GuinsoosRageblade,,,,,,,,,,,,,,,,,1.0,MadredsBloodrazor,GargoyleStoneplate,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,WarmogsArmor,RedBuff,GargoyleStoneplate,,,,,,,,,,,,,,,,,4.0,TrainerSnax,None,None,2.0,ThiefsGloves,StatikkShiv,RabadonsDeathcap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
1,NA1_4379558044,TFT7_Augment_ScalescornEmblem2,TFT6_Augment_Distancing2,TFT6_Augment_TheGoldenEgg,1.0,,,2.0,,,,0.0,,1.0,1.0,,0.0,0.0,1.0,,0.0,,2.0,,,,,,1.0,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Quicksilver,TitanicHydra,,,,,,2.0,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RunaansHurricane,Bloodthirster,MadredsBloodrazor,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,GuardianEmblemItem,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,2.0,HextechGunblade,ScalescornEmblemItem,,1.0,ZekesHerald,ZekesHerald,,,,,
8,NA1_4379558044,TFT6_Augment_GrandGambler,TFT7_Augment_DragonmancerInspire,TFT6_Augment_FuturePeepers2,,,,,,,1.0,1.0,,,,2.0,,,,0.0,,,,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,3.0,Quicksilver,StatikkShiv,GuinsoosRageblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,RedBuff,ZephyrRadiant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,NA1_4379558044,TFT7_Augment_WhispersEmblem2,TFT7_Augment_ShapeshifterBeastsDen,TFT6_Augment_ForceOfNature,0.0,,,1.0,,,1.0,,,0.0,,0.0,,0.0,,,,,,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ThiefsGloves,Shroud,JeweledGauntlet,2.0,Quicksilver,GuinsoosRageblade,Bloodthirster,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,WhispersEmblemItem,TitansResolve,FrozenHeart,,,,,,,,,,,,,,,,,1.0,Redemption,RecurveBow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GargoyleStoneplate,,,,,,,,,,,,,,,2.0,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,NA1_4379558044,TFT7_Augment_CursedCrown,TFT6_Augment_CelestialBlessing2,TFT7_Augment_ThinkFast,1.0,,1.0,1.0,,,,1.0,,,2.0,0.0,0.0,,0.0,0.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,Chalice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Shroud,,,,,,,,,,,,,,,2.0,WarmogsArmor,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,2.0,GuinsoosRageblade,UnstableConcoction,ZekesHerald,2.0,SeraphsEmbrace,UnstableConcoction,AssassinEmblemItem,,,,,,,,
7,NA1_4379558044,TFT6_Augment_Electrocharge3,TFT6_Augment_TargetDummies,TFT6_Augment_Meditation3,,1.0,,1.0,,,,,0.0,0.0,1.0,,,2.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,IonicSpark,Morellonomicon,FrozenHeart,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,ArchangelsStaff,Chalice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GargoyleStoneplate,Shroud,,,,,,,,,,,,,,1.0,,,,2.0,TrainerSnax,None,None,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
5,NA1_4379558044,TFT7_Augment_EvokerEmblem2,TFT7_Augment_GadgetExpert,TFT6_Augment_HighEndShopping,,0.0,1.0,0.0,,,1.0,,1.0,,1.0,,0.0,1.0,,1.0,,0.0,,,0.0,1.0,,,2.0,,,,,,,,,,,,2.0,UnstableConcoction,SpearOfShojin,ArchangelsStaff,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,RedBuff,DragonsClaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,InfinityEdge,GuardianAngel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,StatikkShiv,EvokerEmblemItem,Quicksilver
